Station Name,Street Address,City,State,ZIP,Station Phone,Latitude,Longitude,ID,EV Pricing Detail,EV Price
SUNY BUFFALO PARKER 5,185 Hayes Rd,Buffalo,NY,14214,888-758-4389,42.951204,-78.822398,171282,,
SPRINGVALLEYAPT 1.1,92 High Rock Ave,Saratoga Springs,NY,12866,888-758-4389,43.085278,-73.78067,171309,,
SKYVIEW APARTME SKYVIEW ST2,5800 Arlington Ave,Riverdale,NY,10471,888-758-4389,40.908654,-73.905897,171342,,
FLEETWOODGARAGE STATION ONE,42 Broad St W,Mount Vernon,NY,10552,888-758-4389,40.92594,-73.83715,171343,,
SUNY BUFFALO JACOBS 3,50 Augspurger Rd,Buffalo,NY,14228,888-758-4389,42.99886,-78.78732,171344,,
MINNEWASKA EV 2,5281 US-44,Kerhonkson,NY,12446,888-758-4389,41.730062,-74.234947,171409,,
SRYMCASSB MALTA 1.3,8-10 Medical Park Dr,Ballston Spa,NY,12020,888-758-4389,42.97572,-73.80615,171438,,
SKYVIEW APARTME SKYVIEW ST1,5800 Arlington Ave,Riverdale,NY,10471,888-758-4389,40.90872,-73.905883,171476,,
NYC FLEET DPRMBLOT8_2_L3,920 Father Capodanno Blvd,Midland Beach,NY,10305,888-758-4389,40.572636,-74.08616,171477,,
Hatchet Hardware of Niskayuna,1448 Balltown Road,Niskayuna,NY,12309,888-356-8911,42.8142892,-73.8921308,171482,,
ADELPHI UNIV STATION 02,1 South Ave,Garden City,NY,11530,888-758-4389,40.719585,-73.650042,171552,,
ADELPHI UNIV STATION 04,1 South Ave,Garden City,NY,11530,888-758-4389,40.719626,-73.650022,171553,,
ADELPHI UNIV STATION 03,1 South Ave,Garden City,NY,11530,888-758-4389,40.719561,-73.650096,171554,,
ADELPHI UNIV STATION 05,1 South Ave,Garden City,NY,11530,888-758-4389,40.719629,-73.650059,171555,,
ADELPHI UNIV STATION 06,1 South Ave,Garden City,NY,11530,888-758-4389,40.71962,-73.650117,171556,,
TRICITYRENTALS WOODLAKE,61 Woodlake Rd N,Albany,NY,12203,888-758-4389,42.67736,-73.84706,171664,,
ROCHESTER NY COURT ST 1,194 Court St,Rochester,NY,14604,888-758-4389,43.154074,-77.606985,171691,,
ROCHESTER NY WASH SQ GARAGE1,"111 Woodbury Blvd,",Rochester,NY,14607,888-758-4389,43.15273,-77.603845,171692,,
ROCHESTER NY PORT OF ROCH 2,1000 N River St,Rochester,NY,14612,888-758-4389,43.256393,-77.606857,171697,,
TOWN OF RED HK REDHOOK 3,7336 S Broadway,Red Hook,NY,12571,888-758-4389,41.987157,-73.880109,171725,,
TOWN OF RED HK RED HOOK 1,7336 S Broadway,Red Hook,NY,12571,888-758-4389,41.987127,-73.880399,171726,,
TOWN OF RED HK RED HOOK 2,7336 S Broadway,Red Hook,NY,12571,888-758-4389,41.987163,-73.880399,171727,,
WCS NS1 ASIA,Boston Rd,Bronx,NY,10460,888-758-4389,40.846612,-73.876323,173506,,
BURNS MGT OXFORD 5,6203 Johnston Rd,Albany,NY,12203,888-758-4389,42.685246,-73.870747,173863,,
BURNS MGT OXFORD 4,6203 Johnston Rd,Albany,NY,12203,888-758-4389,42.685296,-73.870736,173864,,
BURNS MGT HV 3,102 Bleeker Rd,Guilderland,NY,12084,888-758-4389,42.690962,-73.887467,173885,,
BURNS MGT HV 1,102 Bleeker Rd,Guilderland,NY,12084,888-758-4389,42.690931,-73.887646,173886,,
BURNS MGT EXCELSIOR 4,25 Whistler Ct,Saratoga Springs,NY,12866,888-758-4389,43.094271,-73.753611,173901,,
BURNS MGT EXCELSIOR 2,2125 Whistler Ct,Saratoga Springs,NY,12866,888-758-4389,43.093545,-73.755342,173902,,
BURNS MGT EXCELSIOR 1,2125 Whistler Ct,Saratoga Springs,NY,12866,888-758-4389,43.09355,-73.755474,173903,,
RPI 1 GARAGE L1 S1,77 College Ave,Troy,NY,12180,888-758-4389,42.727521,-73.681147,173930,,
RPI 1 E DORM N LOT S1,Sage Ave,Troy,NY,12180,888-758-4389,42.731506,-73.679497,173947,,
RRH RIEDMAN CAMP 6,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.201918,-77.574566,173958,,
RRH RIEDMAN CAMP2,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.201899,-77.574545,173959,,
RRH RIEDMAN CAMP 9,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.201924,-77.574537,173960,,
RRH RIEDMAN CAMP3,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.202118,-77.574545,173961,,
RRH RIEDMAN CAMP 8,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.202069,-77.574531,173962,,
RRH RIEDMAN CANP7,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.202055,-77.57455,173963,,
RRH RIEDMAN CAMP 5,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.202583,-77.574614,173964,,
RRH RIEDMAN CAMP4,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.202045,-77.574595,173965,,
RRH RIEDMAN CAMPUS,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.202337,-77.574576,173966,,
RRH RIEDMAN CANP1,100 Kings Hwy S,Rochester,NY,14617,888-758-4389,43.201813,-77.574597,173967,,
BURNS MGT HV 4,222 Heritage Rd,Guilderland,NY,12203,888-758-4389,42.692516,-73.885172,173985,,
ROSENBLUM300 3 WINNERS 1,3 Winners Cir,Albany,NY,12205,888-758-4389,42.721029,-73.797244,173998,,
SHELDON SUFFERN ORANGE AV APT 1,128 Orange Ave,Suffern,NY,10901,888-758-4389,41.115119,-74.1537,174018,,
SULLIVAN PARK CENTER WAY 1,121 Center Way,Corning,NY,14830,888-758-4389,42.153054,-77.053977,174028,,
SUNY NEW PALTZ ROUTE 32 (2),Campus Transportation Hub,New Paltz,NY,12561,888-758-4389,41.739405,-74.079828,174042,,
CSJ BRENTWOOD STATION 2,1725 Brentwood Rd,Brentwood,NY,11717,888-758-4389,40.77393,-73.240723,174058,,
NYS ORDA GORE MOUNTAIN 2,793 Peaceful Valley Rd,North Creek,NY,12853,888-758-4389,43.671176,-74.007611,174096,,
NYS ORDA GORE MOUNTAIN 3,793 Peaceful Valley Rd,North Creek,NY,12853,888-758-4389,43.671111,-74.007596,174097,,
SUNY NEW PALTZ STATION 3,Service building,New Paltz,NY,12561,888-758-4389,41.736788,-74.084313,174098,,
SUNY NEW PALTZ SOUTH LOOP 1,Service building,New Paltz,NY,12561,888-758-4389,41.736893,-74.084215,174099,,
LPCL STATION 2,30 Lake Placid Club Way,Lake Placid,NY,12946,888-758-4389,44.283149,-73.979463,174120,,
TATABROOKFIELD #2,11 E Loop Rd,New York,NY,10044,888-758-4389,40.755077,-73.955605,174179,,
TATABROOKFIELD GATEWAY #1,11 E Loop Rd,New York,NY,10044,888-758-4389,40.755024,-73.955605,174180,,
TATABROOKFIELD #8,11 E Loop Rd,New York,NY,10044,888-758-4389,40.75533,-73.95569,174181,,
TATABROOKFIELD #7,11 E Loop Rd,New York,NY,10044,888-758-4389,40.755314,-73.955605,174182,,
TATABROOKFIELD #6,11 E Loop Rd,New York,NY,10044,888-758-4389,40.75516,-73.955605,174183,,
TATABROOKFIELD #5,11 E Loop Rd,New York,NY,10044,888-758-4389,40.755142,-73.9556,174184,,
TATABROOKFIELD #4,11 E Loop Rd,New York,NY,10044,888-758-4389,40.755108,-73.955605,174185,,
2600 6TH AVE CHARGEPOINT 5,2600 6th Ave,Troy,NY,12180,888-758-4389,42.742071,-73.682119,174189,,
2600 6TH AVE CHARGEPOINT 1,2600 6th ave,Troy,NY,12180,888-758-4389,42.741852,-73.682174,174190,,
2600 6TH AVE CHARGEPOINT 4,2600 6th Ave,Troy,NY,12180,888-758-4389,42.742017,-73.682125,174192,,
COLACINO INUSTR COLACINO 4,126 Harrison St,Newark,NY,14513,888-758-4389,43.049507,-77.09373,174195,,
COLACINO INUSTR COLACINO 3,126 Harrison Street,Newark,NY,14513,888-758-4389,43.0489,-77.09397,174196,,
COLACINO INUSTR COLACINO 2,126 Harrison St,Newark,NY,14513,888-758-4389,43.049065,-77.094025,174197,,
HUDSON PRESERVE BLDG 22 #2,1901 Beryl Way,Watervliet,NY,12189,888-758-4389,42.733055,-73.728065,174205,,
RRH RIEDMAN CTR NG5,1455 East Ridge Road,Rochester,NY,14621,888-758-4389,43.19733,-77.57841,174293,,
RRH RIEDMAN CTR NG1,1455 East Ridge Road,Rochester,NY,14621,888-758-4389,43.19752,-77.57842,174294,,
RRH RIEDMAN CTR NG3,1455 East Ridge Road,Rochester,NY,14621,888-758-4389,43.19745,-77.578415,174295,,
RRH RIEDMAN CTR NG2,1455 East Ridge Road,Rochester,NY,14621,888-758-4389,43.19744,-77.578415,174296,,
RRH RIEDMAN CTR GW1,1455 East Ridge Road,Rochester,NY,14621,888-758-4389,43.19736,-77.57842,174297,,
BURNS MGT THE SPRINGS #3,60 Weibel Ave,Saratoga Springs,NY,12866,888-758-4389,43.093051,-73.74335,174328,,
BURNS MGT THE SPRINGS #4,60 Weibel Ave,Saratoga Springs,NY,12866,888-758-4389,43.094747,-73.743656,174329,,
BURNS MGT THE SPRINGS #2,60 Weibel Ave,Saratoga Springs,NY,12866,888-758-4389,43.093005,-73.743346,174330,,
HWS COLLEGES 288 PULTENEY 2,288 Pulteney St,Geneva,NY,14456,888-758-4389,42.859715,-76.98571,174383,,
RRH CLIFTON LEFT 1,2 Coulter Rd,Clifton Springs,NY,14432,888-758-4389,42.959843,-77.135293,174408,,
RRH NEWARK EAST 3,1200 Driving Park Ave,Newark,NY,14513,888-758-4389,43.060347,-77.099857,174411,,
RRH NEWARK EAST 1,1200 Driving Park Ave,Newark,NY,14513,888-758-4389,43.060251,-77.099865,174412,,
RRH NEWARK WEST 5,1200 Driving Park Ave,Newark,NY,14513,888-758-4389,43.060982,-77.104497,174413,,
RRH NEWARK WEST 4,1200 Driving Park Ave,Newark,NY,14513,888-758-4389,43.060935,-77.104487,174414,,
RRH NEWARK WEST 2,1200 Driving Park Ave,Newark,NY,14513,888-758-4389,43.060847,-77.104491,174415,,
RRH NEWARK WEST 1,1200 Driving Park Ave,Newark,NY,14513,888-758-4389,43.060785,-77.104482,174416,,
RRH NEWARK EAST GW2,1200 Driving Park Ave,Newark,NY,14513,888-758-4389,43.060297,-77.099863,174417,,
RRH NEWARK WEST GW3,1200 Driving Park Ave,Newark,NY,14513,888-758-4389,43.060887,-77.104487,174418,,
RRH ST MARYS 3,89 Genesee St,Rochester,NY,14611,888-758-4389,43.149392,-77.636784,174451,,
RRH ST MARYS 5,89 Genesee St,Rochester,NY,14611,888-758-4389,43.149386,-77.63691,174452,,
RRH ST MARYS 4,89 Genesee St,Rochester,NY,14611,888-758-4389,43.149397,-77.636852,174453,,
RRH ST MARYS 1,89 Genesee St,Rochester,NY,14611,888-758-4389,43.14939,-77.636613,174454,,
RRH CARTER 2FL NGW2,1415 Portland Ave,Rochester,NY,14621,888-758-4389,43.191585,-77.588747,174455,,
RRH CARTER 1 FL NGW,1415 Portland Ave,Rochester,NY,14621,888-758-4389,43.191449,-77.58914,174456,,
RRH CARTER 2FLGW1,1415 Portland Ave,Rochester,NY,14621,888-758-4389,43.191681,-77.588746,174457,,
RRH CARTER 1 FL GW1,1415 Portland Ave,Rochester,NY,14621,888-758-4389,43.191475,-77.589269,174458,,
SULLIVAN COUNTY SULLIVAN 1,14 Sturgis Rd,Monticello,NY,12701,888-758-4389,41.65958,-74.69082,174492,,
GARDEN CHARGERS JOVIA #4,1000 Corporate Dr,Westbury,NY,11590,888-758-4389,40.740214,-73.60113,174504,,
GARDEN CHARGERS JOVIA #3,1000 Corporate Dr,Westbury,NY,11590,888-758-4389,40.740154,-73.601131,174505,,
GARDEN CHARGERS JOVIA #2,1000 Corporate Dr,Westbury,NY,11590,888-758-4389,40.740106,-73.601104,174506,,
GARDEN CHARGERS JOVIA ASD 1,1000 Corporate Dr,Westbury,NY,11590,888-758-4389,40.740059,-73.601087,174507,,
EPLLC LOCKHEED 3,143 Ocean Channel Way,Liverpool,NY,13088,888-758-4389,43.110188,-76.18723,174519,,
EPLLC ELECTRONICS 1,497 Electronics Pkwy,Liverpool,NY,13088,888-758-4389,43.106861,-76.184909,174520,,
STRONG MUSEUM STRONG L1 #5,1 Manhattan Square Dr,Rochester,NY,14607,888-758-4389,43.151985,-77.600943,174551,,
STRONG MUSEUM STRONG L1 #1,1 Manhattan Square Dr,Rochester,NY,14607,888-758-4389,43.152205,-77.600897,174552,,
STRONG MUSEUM STRONG L1 #2,1 Manhattan Square Dr,Rochester,NY,14607,888-758-4389,43.152099,-77.600934,174553,,
STRONG MUSEUM STRONG L1 #3,1 Manhattan Square Dr,Rochester,NY,14607,888-758-4389,43.151953,-77.600919,174554,,
35 SUTTON 1 SUTTON PL 2,35 Sutton Pl,New York,NY,10022,888-758-4389,40.75824,-73.95967,174616,,
FMCC FMCC 1,2805 NY-67,Johnstown,NY,12095,888-758-4389,42.983444,-74.29299,174638,,
PICOTTE 80 WOLF ROAD 1,80 Wolf Rd,Colonie,NY,12205,888-758-4389,42.715393,-73.81351,174639,,
PANYNJ JFK Y GARAGE 1,JFK Access Rd JFK International Airport,Queens,NY,11430,888-758-4389,40.645659,-73.779481,174641,,
PANYNJ JFK Y GARAGE 5,JFK Access Road JFK International Airport,Queens,NY,11430,888-758-4389,40.645916,-73.779152,174642,,
PANYNJ JFK Y GARAGE 3,JFK Access Road JFK International Airport,Queens,NY,11430,888-758-4389,40.645758,-73.779314,174643,,
WHEATLAND-CHILI HIGH SCH 2,940 N Rd,Scottsville,NY,14546,888-758-4389,43.027196,-77.762956,174681,,
CITY HALL 12534 CITY HALL 2,542 Warren St,Hudson,NY,12534,888-758-4389,42.24911,-73.78468,174708,,
CITY HALL 12534 CITY HALL 1,542 Warren St,Hudson,NY,12534,888-758-4389,42.2491,-73.78469,174709,,
BURNS MGT SCH COMM BLD 3,1 Broom Shop Lane,Latham,NY,12110,888-758-4389,42.741644,-73.787819,174712,,
BURNS MGT SCH COMM BLDG 3,1 broom shop lane,Latham,NY,12110,888-758-4389,42.741644,-73.787651,174713,,
BURNS MGT SCH COMM BLD 2,1 broom shop rd,Latham,NY,12110,888-758-4389,42.739933,-73.78839,174714,,
HARMONY MILLS 1 WEST 1 1.4,100 N Mohawk St,Cohoes,NY,12047,888-758-4389,42.781513,-73.705635,174726,,
HARMONY MILLS 1 WEST 1 1.5,100 N Mohawk St,Cohoes,NY,12047,888-758-4389,42.781464,-73.705574,174727,,
HARMONY MILLS 1 WEST 1 1.3,100 N Mohawk St,Cohoes,NY,12047,888-758-4389,42.781548,-73.705635,174728,,
HARMONY MILLS 1 FALLSVIEW 1.4,100 N Mohawk St,Cohoes,NY,12047,888-758-4389,42.781666,-73.705376,174729,,
HARMONY MILLS 1 FALLSVIEW 1.5,100 N Mohawk St,Cohoes,NY,12047,888-758-4389,42.781628,-73.70534,174730,,
HARMONY MILLS 1 WEST 2 2.1,100 N Mohawk St,Cohoes,NY,12047,888-758-4389,42.778606,-73.70292,174731,,
HARMONY MILLS 1 WEST 2 2.2,100 N Mohawk St,Cohoes,NY,12047,888-758-4389,42.778507,-73.70284,174732,,
HARMONY MILLS 1 WEST 2 2.5,50 N Mohawk St,Cohoes,NY,12047,888-758-4389,42.778316,-73.70262,174733,,
HARMONY MILLS 1 WEST 1,Mohawk St & Cohoes Mills,Cohoes,NY,12047,888-758-4389,42.781628,-73.70572,174734,,
HARMONY MILLS 1 FALLSVIEW 1.1,Mohawk St & Cohoes Mills,Cohoes,NY,12047,888-758-4389,42.78178,-73.705505,174735,,
HARMONY MILLS 1 FALLSVIEW 1.2,Mohawk St & Cohoes Mills,Cohoes,NY,12047,888-758-4389,42.781742,-73.705475,174736,,
HARMONY MILLS 1 FALLSVIEW 1.3,Mohawk St & Cohoes Mills,Cohoes,NY,12047,888-758-4389,42.781723,-73.705444,174737,,
HARMONY MILLS 1 RIVERVIEW 1.2,N Mohawk St & Vliet St,Cohoes,NY,12047,888-758-4389,42.78053,-73.70403,174738,,
BEAVER LAKE BEAVER LAKE 1,Bog Trail,Baldwinsville,NY,13027,888-758-4389,43.179848,-76.402593,174740,,
NEW HARTFORD GW-1 1.3,8635 Clinton St,New Hartford,NY,13413,888-758-4389,43.092842,-75.3164,174764,,
NEW HARTFORD GW-1 1.4,8635 Clinton St,New Hartford,NY,13413,888-758-4389,43.09292,-75.31621,174765,,
NEW HARTFORD GW-1 1.5,8635 Clinton St,New Hartford,NY,13413,888-758-4389,43.09286,-75.3164,174766,,
NEW HARTFORD GW-1 1.6,8635 Clinton St,New Hartford,NY,13413,888-758-4389,43.092865,-75.31666,174767,,
NEW HARTFORD GW-1 1.1,8635 Clinton St,New Hartford,NY,13413,888-758-4389,43.092808,-75.316605,174768,,
TONAWANDA YPR GOLF DOME 2,175 Brompton Rd,Tonawanda,NY,14150,888-758-4389,43.002537,-78.84062,174770,,
RRH UNITY POB 3,1561 Long Pond Rd,Rochester,NY,14626,888-758-4389,43.190998,-77.70397,174810,,
RRH UNITY POB 1,1561 Long Pond Rd,Rochester,NY,14626,888-758-4389,43.19095,-77.70397,174811,,
HYATT PLACE HOTEL AMHERST 2,5020 Main Street,Amherst,NY,14226,888-758-4389,42.960455,-78.769121,174886,,
ATRIUM EVCHARGE PRC-EV2,634 Plank Rd,Clifton Park,NY,12065,888-758-4389,42.866709,-73.777904,174926,,
ATRIUM EVCHARGE PRC-EV4,634 Plank Rd,Clifton Park,NY,12065,888-758-4389,42.866693,-73.778011,174927,,
ATRIUM EVCHARGE PRC-EV1,634 Plank Rd,Clifton Park,NY,12065,888-758-4389,42.866741,-73.77799,174928,,
600 RIVER ROAD 600 RIVER 92107,600 River Rd,North Tonawanda,NY,14120,888-758-4389,43.035553,-78.88712,174929,,
MARKET 32 EV MARKET 32 CP,15 Park Avenue,Clifton Park,NY,12065,888-758-4389,42.865037,-73.782471,174933,,
THE SAGAMORE SAGAMORE 1.4,433 Boathouse Ln,Bolton,NY,12814,888-758-4389,43.55704,-73.645096,175036,,
THE SAGAMORE SAGAMORE 1.3,433 Boathouse Ln,Bolton,NY,12814,888-758-4389,43.557007,-73.64522,175037,,
THE SAGAMORE SAGAMORE 1.1,433 Boathouse Ln,Bolton,NY,12814,888-758-4389,43.557083,-73.64522,175038,,
THE SAGAMORE SAGAMORE 1.5,433 Boathouse Ln,Bolton,NY,12814,888-758-4389,43.55702,-73.64512,175039,,
CLARKSTOWN TOC 1 & 2,10 Maple Ave,New City,NY,10956,888-758-4389,41.147003,-73.988106,175059,,
ATRIUM EVCHARGE RSPJ EV 4,10 MAXWELL DRIVE,CLIFTON PARK,NY,12065,888-758-4389,42.86823,-73.781715,175080,,
ATRIUM EVCHARGE RSPJ EV 3,10 Maxwell Dr,Clifton park,NY,12065,888-758-4389,42.868362,-73.78161,175081,,
ATRIUM EVCHARGE RSPJ EV 2,10 Maxwell Dr,Clifton Park,NY,12065,888-758-4389,42.868332,-73.781685,175082,,
PRIMA LOFTS LL ALB LOFTS 1.1,1373 Broadway,Menands,NY,12204,888-758-4389,42.676205,-73.73344,175102,,
PRIMA LOFTS LL ALB LOFTS 1.4,1373 Broadway,Menands,NY,12204,888-758-4389,42.676277,-73.733406,175103,,
PRIMA LOFTS LL ALB LOFTS 1.3,1373 Broadway,Menands,NY,12204,888-758-4389,42.676273,-73.73341,175104,,
PRIMA LOFTS LL ALB LOFTS 1.5,1373 Broadway,Menands,NY,12204,888-758-4389,42.67617,-73.73342,175105,,
FAIRFIELD VERON FAIRFIELD 1.2,5280 Willow Pl,Verona,NY,13478,888-758-4389,43.117188,-75.59616,175106,,
FAIRFIELD VERON FAIRFIELD 1.1,5280 Willow Pl,Verona,NY,13478,888-758-4389,43.117188,-75.596245,175107,,
14 HUDSON 14 HUDSON 1.2,14 Hudson Ave,Glens Falls,NY,12801,888-758-4389,43.30801,-73.645355,175127,,
VILLAGEHALL RHINEBECK 2,55 E Market St,Rhinebeck,NY,12572,888-758-4389,41.927273,-73.91065,175155,,
5TH AVE RIVER STREET 1,King St & Federal St,Troy,NY,12180,888-758-4389,42.735123,-73.68809,175239,,
5TH AVE RIVER STREET 3,King St & Federal St,Troy,NY,12180,888-758-4389,42.73509,-73.687996,175240,,
PEPSICO INC STATION 3,100 E Stevens Ave,Valhalla,NY,10595,888-758-4389,41.095104,-73.77466,175241,,
TG EV STATIONS LEFT STATION,35 State Route 299,Gardiner,NY,12525,888-758-4389,41.74457,-74.11794,175242,,
COLE GROUP COLUMBIA 1,32 Columbia Gardens,Cohoes,NY,12047,888-758-4389,42.770966,-73.71627,175243,,
ATRIUM EVCHARGE PARKPLAZA EV3,56 Clifton Country Rd,Clifton park,NY,12065,888-758-4389,42.856365,-73.7832,175311,,
ATRIUM EVCHARGE PARKPLAZA EV4,56 Clifton Country Rd,Clifton park,NY,12065,888-758-4389,42.856502,-73.782528,175312,,
ATRIUM EVCHARGE PARKPLAZA EV1,56 Clifton Country Rd,Clifton park,NY,12065,888-758-4389,42.856457,-73.78312,175313,,
ATRIUM EVCHARGE PARKPLAZA EV5,56 Clifton Country Rd,Clifton park,NY,12065,888-758-4389,42.856321,-73.78317,175314,,
PICOTTE 1450 WESTERN 1.,1450 western ave,Albany,NY,12203,888-758-4389,42.680122,-73.838684,175372,,
CANTONCHARGE HODSKIN ST 1.1,8 Hodskin St,Canton,NY,13617,888-758-4389,44.596222,-75.17103,175378,,
VIC AND CAMPUS SUGAR SHACK 1.2,8023 NY-30,Paul Smiths,NY,12970,888-758-4389,44.44867,-74.2581,175414,,
VIC AND CAMPUS LOT 13 1.2,7787 NY-30,Paul Smiths,NY,12970,888-758-4389,44.434216,-74.24732,175415,,
HGI TROY HILTON TROY 1.2,243 Hoosick St,Troy,NY,12180,888-758-4389,42.739586,-73.67092,175418,,
SCOTIA EVCHARGE SCOTIA EV2,138 Mohawk Ave,Scotia,NY,12302,888-758-4389,42.82649,-73.96364,175480,,
SCOTIA EVCHARGE SCOTIA EV1,138 Mohawk Ave,Scotia,NY,12302,888-758-4389,42.826458,-73.96361,175481,,
MUNICIPAL EVSE HOCKEY ICE RINK,Fire rd,Glens Falls,NY,12801,888-758-4389,43.322006,-73.6654,175501,,
MARKET 32 EV PEDIATRICEV3,81 Schoolhouse Rd,Albany,NY,12203,888-758-4389,42.678916,-73.844846,175506,,
MARKET 32 EV PEDIATRICEV2,81 Schoolhouse Rd,Albany,NY,12203,888-758-4389,42.678982,-73.844918,175507,,
MARKET 32 EV NOTT ST EV1,461 Nott St,Schenectady,NY,12308,888-758-4389,42.822031,-73.932021,175586,,
TOWN GLENVILLE SENIOR CTR EV4,Glenville Senior Center 32 Worden Rd,Glenville,NY,12302,888-758-4389,42.851614,-73.946766,175626,,
TOWN GLENVILLE SENIOR CTR EV2,Glenville Senior Center 32 Worden Rd,Glenville,NY,12302,888-758-4389,42.851714,-73.946755,175627,,
TOWN GLENVILLE SENIOR CTR EV1,Glenville Senior Center 32 Worden Rd,Glenville,NY,12302,888-758-4389,42.851761,-73.946747,175628,,
TOWN GLENVILLE IM PARK EV2,Indian Meadows Park 1 Jason Morris Way,Glenville,NY,12302,888-758-4389,42.887606,-73.936799,175629,,
TOWN GLENVILLE IM PARK EV3,Indian Meadows Park 1 Jason Morris Way,Glenville,NY,12302,888-758-4389,42.887598,-73.936759,175630,,
MARKET 32 EV BALLTOWN EV2,442 Balltown Rd,Schenectady,NY,12304,888-758-4389,42.775405,-73.893257,175721,,
MARKET 32 EV BALLTOWN EV3,442 Balltown Rd,Schenectady,NY,12304,888-758-4389,42.77538,-73.893252,175722,,
TOWN GLENVILLE TOWN HALL EV4,Glenville Municipal Center 18 Glenridge Rd,Glenville,NY,12302,888-758-4389,42.867888,-73.928306,175723,,
TOWN GLENVILLE TOWN HALL EV2,Glenville Municipal Center 18 Glenridge Rd,Glenville,NY,12302,888-758-4389,42.867961,-73.928284,175724,,
TOWN GLENVILLE TOWN HALL EV1,Glenville Municipal Center 18 Glenridge Rd,Glenville,NY,12302,888-758-4389,42.86801,-73.928278,175725,,
MARKET 32 EV BARNEY RD EV2,1 S Barney Rd,Clifton Park,NY,12065,888-758-4389,42.845306,-73.80787,175726,,
MARKET 32 EV BARNEY RD EV3,1 Barney Rd,Clifton Park,NY,12065,888-758-4389,42.845334,-73.807949,175727,,
MARKET 32 EV BARNEY RD EV1,1 Barney Rd,Clifton Park,NY,12065,888-758-4389,42.845337,-73.80796,175728,,
EXECUTIVE PARK #2,2 Executive Blvd,Montebello,NY,10901,888-758-4389,41.120068,-74.11675,175753,,
EXECUTIVE PARK #3,2 Executive Blvd,Montebello,NY,10901,888-758-4389,41.12016,-74.11672,175754,,
EXECUTIVE PARK #1,2 Executive Blvd,Montebello,NY,10901,888-758-4389,41.12019,-74.11686,175755,,
CENTROTHERM CT4021 LOT,427 S Pearl St,Albany,NY,12202,888-758-4389,42.63788,-73.75896,175801,,
MARKET 32 EV SARANAC EV2,1930 Saranac Ave,Lake Placid,NY,12946,888-758-4389,44.29472,-74.011165,175808,,
BURNS MGT SGA 1,21 Seward St,Saratoga Springs,NY,12866,888-758-4389,43.087501,-73.795357,180095,,
BURNS MGT SGA 4,19 Seward St,Saratoga Springs,NY,12866,888-758-4389,43.086993,-73.795726,180096,,
BURNS MGT SGA 3,19 Seward St,Saratoga Springs,NY,12866,888-758-4389,43.086973,-73.795807,180097,,
GARBER ROC SHOP 01,3925 W Henrietta Rd,Rochester,NY,14623,888-758-4389,43.074708,-77.644885,180099,,
